,Smiles,pIGC50,Canonical_SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1458,CC#CC1=CC=CC=C1,0.19,CC#Cc1ccccc1,7.484490740740741,7.484490740740741,0.298958333333333,-2.5249037462207102,0.45498872077142594,21.77777777777778,116.16299999999994,108.09899999999998,116.062600256,44,0,0.06358597822231024,-0.10130851258722337,0.10130851258722337,0.06358597822231024,1.4444444444444444,2.2222222222222223,2.888888888888889,2.2193698764097096,3.491802436419323,487.50833320897,13.37831517751085,12.5,4.5,7.648553027005267,6.25,2.25,1.25,1.25,0.6875,0.6875,0.375,0.375,-1.2200000000000002,3373.4422121427588,1.4362332836964535,2.9383013786769467,1.6196000351286584,66.76521885588858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.920434318855644,24.04769044184553,18.93672953262227,9.675727160207655,6.853792780851101,10.96606844936176,0.0,0.0,0.0,0.0,6.851892117295679,0.0,35.77554503001347,0.0,11.840868637711289,0.0,0.0,0.0,0.0,0.0,0.0,11.840868637711289,23.38141205835443,30.212093538316473,0.0,0.0,0.0,0.0,37.06398565561216,0.0,0.0,5.563451491696996,0.0,0.0,0.0,0.0,5.920434318855644,5.920434318855644,10.96606844936176,57.64676457388511,0.0,0.0,0.0,-0.298958333333333,3.9950444066515494,-2.567946900982614,0.0,-2.5249037462207102,0.0,0.1111111111111111,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.058,38.99400000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,CC1=NC2=CC=CC=C2N=C1,0.02,Cc1cnc2ccccc2n1,7.659166666666667,7.659166666666667,0.20462962962962927,-2.658005598072562,0.5642936655816758,21.818181818181817,144.17700000000005,136.11299999999997,144.068748256,54,0,0.08894873834455856,-0.25272751400438287,0.25272751400438287,0.08894873834455856,1.3636363636363635,2.1818181818181817,3.0,2.314865995327867,2.9522839475865004,678.4446604928892,14.533015715890102,13.394427190999917,5.394427190999917,8.641752975731729,6.894427190999917,2.894427190999916,1.8812305898749053,1.8812305898749053,1.1458203932499371,1.1458203932499371,0.7067627457812108,0.7067627457812108,-1.4400000000000002,11773.40845223753,2.033524821640904,2.307781065088758,1.0693638525564806,76.15706972886427,0.0,0.0,0.0,0.0,0.0,0.0,4.983978520947208,4.983978520947208,0.0,0.0,12.08483741532659,18.93672953262227,10.28517087932542,23.581122210932083,10.96606844936176,11.033401435232523,0.0,9.967957041894415,0.0,6.851892117295679,0.0,36.0364980363164,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894415,0.0,6.851892117295679,16.65999644421022,30.34257004146794,0.0,11.033401435232523,0.0,25.78,42.88839015361208,0.0,0.0,11.033401435232523,0.0,0.0,0.0,0.0,0.0,9.967957041894415,10.96606844936176,59.46341376133786,0.0,7.322708333333333,0.0,-1.025781840513982,0.0,-1.9056037414965976,-0.6133975812547237,-2.658005598072562,0.0,0.1111111111111111,11,0,2,0,0,0,1,1,2,2,0,2,1,0,0,0,2,1.9382199999999998,44.27500000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,C1=CC=C2C(=C1)C=C(C=N2)N,-0.07,Nc1cnc2ccccc2c1,7.825833333333333,7.825833333333333,0.04007133408919117,-0.5485827664399092,0.6120847733236582,20.0,144.17700000000005,136.11299999999997,144.068748256,54,0,0.15626836073628572,-0.39746381550460574,0.39746381550460574,0.15626836073628572,1.4545454545454546,2.3636363636363638,3.272727272727273,2.322189114133679,3.0622915915663063,684.1995479950525,14.480609473082806,13.394427190999917,5.394427190999916,8.76863206777807,6.815247584249852,2.9208203932499366,1.920820393249937,1.920820393249937,1.1847135954999581,1.1847135954999581,0.7354101966249686,0.7354101966249686,-1.5699999999999998,13313.11019132838,1.9729504196636156,2.234974333040861,1.02612164813026,76.02848359501057,5.719716975726273,0.0,2.8236841566564013,0.0,0.0,0.0,4.983978520947208,0.0,0.0,0.0,18.127256122989884,12.08483741532659,5.386224214464796,25.601533540135904,11.048235493677721,16.59031120676462,0.0,4.983978520947208,0.0,0.0,5.719716975726273,36.38498874913124,0.0,0.0,5.719716975726273,5.687386274683562,0.0,0.0,4.983978520947208,0.0,0.0,8.224551337021321,36.38498874913124,2.8236841566564013,10.902924932081056,0.0,38.91,42.07237502381479,0.0,0.0,16.62264190780733,0.0,0.0,0.0,0.0,0.0,4.983978520947208,11.048235493677721,60.05338482615269,0.0,3.674166666666666,-0.1930555555555553,-0.594992913832199,0.0,-2.3909202569916843,-0.5485827664399092,0.0,0.0,0.0,11,2,2,0,0,0,1,1,2,2,1,2,1,0,0,0,2,1.817,46.15540000000002,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1461,C1=CC(=C2C=CC=NC2=C1)N,-0.21,Nc1cccc2ncccc12,7.758333333333333,7.758333333333333,0.060442176870748376,-0.5463605442176871,0.5725810426076291,20.0,144.17700000000005,136.11299999999997,144.068748256,54,0,0.15623716628299683,-0.3981796809634789,0.3981796809634789,0.15623716628299683,1.3636363636363635,2.3636363636363638,3.272727272727273,2.3455905330801903,3.129448618866959,684.1995479950525,14.480609473082806,13.394427190999917,5.394427190999916,8.76863206777807,6.815247584249852,2.9208203932499366,1.9208203932499373,1.9208203932499373,1.2465169943749477,1.2465169943749477,0.763361046343716,0.763361046343716,-1.5699999999999998,13630.226587728986,1.9729504196636156,2.234974333040861,0.9232172685828138,76.02848359501056,5.719716975726273,0.0,2.8236841566564013,0.0,0.0,0.0,4.983978520947208,0.0,0.0,0.0,6.042418707663295,24.16967483065318,17.24650569996312,13.741252054637581,11.048235493677721,16.59031120676462,0.0,4.983978520947208,0.0,0.0,5.719716975726273,36.38498874913124,0.0,0.0,5.719716975726273,5.687386274683562,0.0,0.0,4.983978520947208,0.0,0.0,8.224551337021321,36.38498874913124,2.8236841566564013,10.902924932081056,0.0,38.91,36.38498874913124,0.0,0.0,22.310028182490896,0.0,0.0,0.0,0.0,0.0,4.983978520947208,11.048235493677721,60.11429516250944,0.0,3.655555555555555,-0.19722222222222174,-0.5427985638699915,0.0,-2.511859410430837,-0.5179705215419499,0.0,0.0,0.0,11,2,2,0,0,0,1,1,2,2,1,2,1,0,0,0,2,1.817,46.155400000000014,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1462,C1=CC=C(C=C1)/C=C/C=O,0.68,O=C/C=C/c1ccccc1,10.665955530360293,10.665955530360293,0.549444444444444,-1.4520266439909297,0.4433687822838736,23.2,132.162,124.09799999999997,132.057514876,50,0,0.14235723136772485,-0.29856366004105594,0.29856366004105594,0.14235723136772485,1.4,2.1,2.7,2.324109840727561,3.725155823702038,533.1714424482016,14.196152422706632,12.908248290463863,4.908248290463863,8.196152422706636,6.454124145231932,2.4541241452319316,1.3520620726159658,1.3520620726159658,0.7385310363079829,0.7385310363079829,0.40051551815399145,0.40051551815399145,-1.37,6275.096569964415,1.8166671921763655,3.6165878630836263,1.8597894898001621,71.23791253188878,0.0,7.632970718501461,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,36.26416528435204,11.615523237732562,0.0,9.59530989319154,15.760605633433581,12.314283908366807,0.0,0.0,0.0,0.0,0.0,41.827616776049034,0.0,0.0,0.0,0.0,0.0,0.0,6.262212162331241,4.794537184071822,0.0,16.529519941058755,36.26416528435204,0.0,6.052071746035566,0.0,17.07,54.14190068441584,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96606844936176,58.472765180146126,0.0,10.665955530360293,0.0,-0.549444444444444,0.0,-5.1372496220710495,-1.4520266439909297,0.0,0.0,0.0,10,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,1,1.8987,41.54000000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,CC1=CC2=CC=CC=C2O1,0.62,Cc1cc2ccccc2o1,7.678125,7.678125,0.20173611111111067,-2.6672973356009066,0.5367972534391235,23.2,132.162,124.09799999999997,132.057514876,50,0,0.1337530587961639,-0.46137969908227494,0.46137969908227494,0.1337530587961639,1.5,2.4,3.3,2.6102037733050047,2.9815186742402857,638.5257709405618,13.825908934703554,12.908248290463863,4.908248290463863,8.158589728137336,6.658248290463863,2.658248290463863,1.760310363079829,1.760310363079829,1.0957482904638631,1.0957482904638631,0.7067017360018888,0.7067017360018888,-1.24,8577.129599080246,1.672405648892135,1.8729157652785289,0.7110591672753833,70.51210303104811,4.417150937053347,11.343267560516683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.127256122989884,18.93672953262227,9.498499882975455,6.853792780851101,15.383219386415107,10.969244356107037,0.0,0.0,0.0,6.851892117295679,0.0,35.972340957190916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,16.7263158682362,34.62924447536982,0.0,10.969244356107037,0.0,13.14,42.82423307448659,0.0,0.0,10.969244356107037,0.0,0.0,0.0,0.0,0.0,0.0,15.383219386415107,64.35411800831444,0.0,0.0,-0.20173611111111067,-0.29432870370370323,-0.6208333333333329,-2.4865891912320466,0.0,-2.6672973356009066,0.0,0.1111111111111111,10,0,1,0,0,0,1,1,2,1,0,1,1,0,0,0,2,2.741220000000001,40.95100000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,C1=CC=C(C=C1)C#CCO,0.07,OCC#Cc1ccccc1,7.5151029856387,7.5151029856387,0.3315509259259255,-2.566570412887377,0.5226006161855945,20.8,132.162,124.09799999999997,132.057514876,50,0,0.2114462783441123,-0.3836420540875472,0.3836420540875472,0.2114462783441123,1.6,2.4,3.1,2.3361454833307294,3.439460315156228,512.7193340915089,14.085421958697397,12.908248290463863,4.908248290463863,8.20921319878509,6.362372435695795,2.4541241452319316,1.3520620726159658,1.3520620726159658,0.7385310363079829,0.7385310363079829,0.40051551815399145,0.40051551815399145,-1.2599999999999998,6330.954259826277,1.8684541565498896,3.706319375635095,1.9251967444489528,71.64612286621178,5.1088081911072125,6.558985242916288,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,29.968124760701173,12.08483741532659,5.563451491696996,9.59530989319154,14.704118084298752,0.0,1.4311996572326342,0.0,0.0,0.0,6.558985242916288,35.77554503001347,0.0,11.840868637711289,0.0,0.0,0.0,0.0,13.098993091256135,0.0,11.840868637711289,15.158761384888534,30.212093538316473,0.0,0.0,0.0,20.23,36.77107878123276,0.0,0.0,5.563451491696996,0.0,0.0,0.0,0.0,5.920434318855644,11.029242509962856,11.026509550424175,57.65041447520367,0.0,0.0,3.6798207199546487,-0.3315509259259255,3.999211073318216,-2.681324929663223,0.0,-2.566570412887377,0.0,0.1111111111111111,10,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1.0304,40.40580000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,C=COC(=O)C1=CC=CC=C1,0.08,C=COC(=O)c1ccccc1,11.606001511715796,11.606001511715796,0.6575360082304524,-1.375925925925926,0.47321288944971174,18.545454545454547,148.16100000000006,140.09699999999998,148.052429496,56,0,0.34241261936247813,-0.43153012712272015,0.43153012712272015,0.34241261936247813,1.7272727272727273,2.4545454545454546,3.090909090909091,2.335789368710087,3.36776801679132,547.0677196845529,14.903259203893182,13.316496580927726,5.316496580927726,8.679315670301028,6.612372435695795,2.6123724356957947,1.4915816237971964,1.4915816237971964,0.847852884514564,0.847852884514564,0.44944196041127343,0.44944196041127343,-1.5699999999999998,9833.673242269466,2.2058301462550474,3.562154412456972,1.9324020749048176,76.35145776139565,4.736862953800049,1.3707585561702202,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,24.65829508499175,12.08483741532659,0.0,21.39689347251101,20.497468587233627,5.9693052879518484,0.0,0.0,0.0,0.0,0.0,48.54471607963781,0.0,0.0,0.0,0.0,0.0,0.0,5.9693052879518484,4.736862953800049,0.0,21.324057125130576,42.98126458794082,0.0,0.0,0.0,26.3,54.514021367589656,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,10.96606844936176,61.75059775762156,0.0,11.606001511715796,0.0,-0.7388888888888883,-1.375925925925926,-3.600606680943981,-1.0723970143613,-1.068780759217267,0.0,0.0,11,0,2,0,0,0,1,0,1,2,0,2,2,0,0,0,1,1.9868999999999999,42.054500000000026,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,COC(=O)C1=CC=C(C=C1)C=O,0.3,COC(=O)c1ccc(C=O)cc1,11.566875944822375,11.566875944822375,0.8005243764172334,-3.1068867709120704,0.4882225439169333,19.666666666666668,164.16000000000005,156.09599999999998,164.047344116,62,0,0.3373421807799384,-0.46541751913821633,0.46541751913821633,0.3373421807799384,1.6666666666666667,2.3333333333333335,2.8333333333333335,2.235890062408982,3.515999727984575,562.8310606278095,15.825908934703556,13.72474487139159,5.724744871391589,8.969920232051185,6.816496580927726,2.8164965809277263,1.7415816237971964,1.7415816237971964,1.0238839208225468,1.0238839208225468,0.5166241452319316,0.5166241452319316,-1.6400000000000001,11179.45031204491,2.6925643983083427,3.6650127290329513,1.691980320538495,81.20258289362366,4.736862953800049,7.632970718501461,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,4.794537184071822,0.0,0.0,12.08483741532659,12.08483741532659,5.563451491696996,22.19671384377112,25.292005771305448,12.23151745028309,0.0,0.0,0.0,0.0,7.037952458882589,35.29657781404717,0.0,0.0,0.0,0.0,0.0,0.0,19.26946990916568,4.736862953800049,0.0,31.68204580089939,24.16967483065318,0.0,0.0,0.0,43.370000000000005,54.56604772321285,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,10.96606844936176,61.04867669753086,0.0,22.52213537729907,0.0,-1.7022604875283438,-1.563907785336357,-3.667885487528344,-1.4465382101914839,0.0,-3.1068867709120704,0.1111111111111111,12,0,3,0,0,0,1,0,1,3,0,3,3,0,0,0,1,1.2856999999999998,43.16900000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,C#CCSC1=CC=CC=C1,0.54,C#CCSc1ccccc1,7.5924555933484505,7.5924555933484505,0.21412037037037002,-2.18474820483749,0.458207656416015,20.8,148.23000000000005,140.16599999999997,148.034671256,50,0,0.12385674829532864,-0.11921209978570003,0.12385674829532864,0.11921209978570003,1.7,2.5,3.2,2.2950233911399778,3.3748697900282445,512.7193340915089,14.085421958697399,12.908248290463863,5.724744871391589,8.20921319878509,6.408248290463863,3.224744871391589,1.2832482904638631,2.099744871391589,0.6811862178478973,1.2935586535436918,0.3661086270779401,0.7233258812338202,-0.8700000000000001,5944.110583052542,2.056539913691836,4.027640642038494,2.1628188709920892,76.88832888125376,0.0,1.3707585561702202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16128648421306,24.04769044184553,12.08483741532659,4.895483475517775,15.300266778341697,10.96606844936176,11.761884949391115,0.0,0.0,0.0,4.895483475517775,5.704956885150159,30.212093538316473,0.0,12.319835853677588,0.0,0.0,0.0,11.761884949391115,5.704956885150159,0.0,12.319835853677588,10.96606844936176,35.107577013834245,0.0,0.0,0.0,0.0,35.917050423466634,0.0,0.0,4.895483475517775,11.761884949391115,0.0,0.0,6.399401534821945,5.920434318855644,0.0,10.96606844936176,58.974355604896274,0.4021296296296293,-0.21412037037037002,0.0,-2.18474820483749,1.955301634542706,-2.5082745706307206,1.6586896101033006,0.0,0.0,0.1111111111111111,10,0,0,0,0,0,1,0,1,1,0,1,2,0,0,0,1,2.4119,45.999000000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1468,CC(C#N)C1=CC=CC=C1,0.01,CC(C#N)c1ccccc1,8.940825774754344,8.940825774754344,0.7040910808767948,-3.143081538170825,0.5733679612642711,29.3,131.178,122.10599999999998,131.073499288,50,0,0.07003944808139317,-0.19767153939918097,0.19767153939918097,0.07003944808139317,1.7,2.4,2.9,2.320099289726509,3.8461828110189398,541.5188446629181,15.171208396324303,13.947213595499958,4.947213595499958,8.486086652322765,6.973606797749979,2.473606797749979,1.4868033988749896,1.4868033988749896,0.8618033988749895,0.8618033988749895,0.43090169943749473,0.43090169943749473,-1.29,7934.739570864661,1.650782243313361,3.0263592234279333,1.354264940657072,73.5635436456658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,30.212093538316473,12.415343608992675,4.1122756685106605,20.18773033517667,12.33682700553198,0.0,5.261891554738487,0.0,0.0,12.745849802658757,0.0,35.77554503001347,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,30.646128299887728,30.212093538316473,0.0,0.0,0.0,23.79,48.52139483267223,0.0,0.0,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,17.598718560270466,66.66769132653062,0.0,0.0,8.940825774754344,-0.8324074074074066,-2.9162037037037036,-2.716824452003022,0.0,-3.143081538170825,0.0,0.2222222222222222,10,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,1,2.3136800000000006,40.47000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,CC1=CNC2=CC=CC=C12,0.37,Cc1c[nH]c2ccccc12,7.735740740740741,7.735740740740741,0.28611111111111076,-2.722363945578231,0.5649684553619617,24.6,131.178,122.10599999999998,131.073499288,50,0,0.1659364147630084,-0.3609008962065418,0.3609008962065418,0.1659364147630084,1.6,2.5,3.4,2.5660862991655944,3.1433556129674254,681.7709410131258,14.696152422706632,13.947213595499958,4.947213595499958,8.586110083065904,7.144427190999917,2.697213595499958,1.8222135954999579,1.8222135954999579,1.197213595499958,1.197213595499958,0.738361046343716,0.738361046343716,-1.2400000000000002,12324.912494892349,1.4988627984051721,1.8729157652785289,0.6372736985192831,72.38996132039173,4.977003270229252,0.0,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.127256122989884,18.45776231665597,21.188095811406477,6.853792780851101,12.377910527689961,10.902924932081056,0.0,4.977003270229252,0.0,6.851892117295679,0.0,35.90602153316493,0.0,0.0,0.0,0.0,0.0,0.0,4.977003270229252,0.0,6.851892117295679,16.529519941058755,30.34257004146794,1.4118420783282006,10.902924932081056,0.0,15.79,42.757913650460615,0.0,0.0,10.902924932081056,4.977003270229252,0.0,0.0,0.0,0.0,0.0,12.377910527689961,67.81961687452758,0.0,0.42548611111111123,-0.28611111111111076,-0.813310185185184,0.0,-2.189058484504912,-0.6509259259259255,-2.722363945578231,0.0,0.1111111111111111,10,1,1,0,0,0,1,1,2,0,1,1,1,0,0,0,2,2.4763200000000003,43.03570000000002,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,C1=CC=C(C=C1)CCC#N,-0.16,N#CCCc1ccccc1,8.647717939027462,8.647717939027462,0.7017880763416475,-3.0325231481481483,0.6028557867580837,24.5,131.17799999999997,122.10599999999997,131.073499288,50,0,0.06256091334101321,-0.1983350305911117,0.1983350305911117,0.06256091334101321,1.5,2.2,2.8,2.3323501706900003,3.7620018322371376,543.0286196672452,15.171208396324303,13.947213595499958,4.947213595499958,8.486086652322765,6.973606797749979,2.473606797749979,1.3618033988749896,1.3618033988749896,0.7434016994374948,0.7434016994374948,0.4029508497187474,0.4029508497187474,-1.29,8116.578594001201,1.650782243313361,3.6818064869898532,1.9072858860319732,73.56354364566582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,30.212093538316473,11.936376393026375,11.855959126010259,12.923014093643372,12.33682700553198,0.0,5.261891554738487,0.0,0.0,12.745849802658759,0.0,35.77554503001347,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,6.372924901329379,11.33111286753076,24.27320339855835,30.212093538316473,0.0,0.0,0.0,23.79,48.52139483267223,0.0,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,17.598718560270466,67.10247078924162,0.0,0.0,8.647717939027462,-0.8564351851851846,0.0,-2.8344683012093705,-6.059285241874528,0.0,0.0,0.2222222222222222,10,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,1,2.14278,40.37600000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
